device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733075028,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733080968,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733086890,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.654,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733092816,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733098774,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.896,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733104698,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
GPU,0,58.964,10733110642,0,0,0.000,0.000,0.000,0.000,
