device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826353772,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826359787,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826365797,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826371811,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826377839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.678,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826383839,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
GPU,2,59.747,10826389860,0,0,0.000,0.000,0.000,0.000,
